,Date,NDAQ,SNP,^DJI,^GDAXI,^HSI,^N225,^AXJO,DEXJPUS,DEXUSAL,DEXUSEU,USD,Platinium,Oil,GOLDAMGBD228NLBM,Target
363,12-06-2015,47.25,67.36142731,17898.83984,11196.49023,27280.53906,20407.08008,5545.299805,123.23,0.7742,1.1278,94.97000122,,,,-1
364,15-06-2015,46.87,66.42259979,17791.16992,10984.96973,26861.81055,20387.78906,5538.799805,123.38,0.7767,1.1266,94.80999756,1088.6,59.52,1178.25,1
365,16-06-2015,47.11,65.80749512,17904.48047,11044.00977,26566.69922,20257.93945,5535.799805,123.39,0.7753,1.1238,95,1079.8,59.97,1182.1,1
366,17-06-2015,47.54,66.80298615,17935.74023,10978.00977,26753.78906,20219.26953,5595.399902,124.25,0.7667,1.1244,94.30000305,1072.7,60.002,1178.5,1
367,18-06-2015,47.75,68.43786621,18115.83984,11100.2998,26694.66016,19990.82031,5524.899902,122.87,0.7831,1.1404,94.01000214,1082.8,60.598,1198,-1
368,19-06-2015,46.92,67.83895111,18015.94922,11040.09961,26760.5293,20174.24023,5597,122.7,0.7758,1.1335,94.08999634,1086.8,59.826,1198.15,1
369,22-06-2015,47.13,68.76158142,18119.7793,11460.5,27080.84961,20428.18945,5610.200195,123.28,0.7745,1.1378,94.33000183,1060.6,60.24,1193.7,-1
370,23-06-2015,47.06,71.5376358,18144.07031,11542.54004,27333.46094,20809.41992,5684.299805,123.71,0.7739,1.119,95.43000031,1067.5,61.01,1183.35,-1
371,24-06-2015,46.32,71.1977005,17966.07031,11471.25977,27404.9707,20868.0293,5686.799805,124.24,0.7689,1.1178,95.26000214,1074.1,60.27,1175.75,1
372,25-06-2015,46.52,70.53405762,17890.35938,11473.12988,27145.75,20771.40039,5632.700195,123.63,0.7741,1.1196,95.19000244,1084.26,59.7,1174.6,-1
373,26-06-2015,46.28,69.15817261,17946.67969,11492.42969,26663.86914,20706.15039,5545.899902,123.92,0.765,1.1156,95.47000122,1080.7,59.63,1174.4,-1
374,29-06-2015,45.21,67.59614563,17596.34961,11083.2002,25966.98047,20109.94922,5422.5,122.5,0.7677,1.118,94.79000092,1081.94,58.33,1176.5,1
375,30-06-2015,45.45,69.36860657,17619.50977,10944.96973,26250.0293,20235.73047,5459,122.1,0.7704,1.1154,95.48999786,1079.32,59.47,1175,-1
376,01-07-2015,45.36,68.1222229,17757.91016,11180.5,,20329.32031,5515.700195,123.02,0.7664,1.1084,96.30999756,1220.9,48.65,1213.75,1
377,02-07-2015,45.75,68.24362183,17730.10938,11099.34961,26282.32031,20522.5,5599.799805,123.14,0.763,1.109,96.11000061,,,,-1
378,06-07-2015,45.4,67.11863708,17683.58008,10890.62988,25236.2793,20112.11914,5475,122.53,0.7521,1.1076,96.30000305,,,,1
379,07-07-2015,45.48,65.54851532,17776.91016,10676.78027,24975.31055,20376.58984,5581.399902,122.16,0.7435,1.0952,96.87000275,1041.5,52.33,1166.25,-1
380,08-07-2015,44.56,63.48469162,17515.41992,10747.2998,23516.56055,19737.64063,5469.5,120.54,0.7445,1.1072,96.29000092,962.2,43.87,1091.35,1
381,09-07-2015,45.83,63.61419678,17548.61914,10996.41016,24392.78906,19855.5,5471,121.22,0.7438,1.1025,96.61000061,,,,1
382,10-07-2015,47,64.80392456,17760.41016,11315.62988,24901.2793,19779.83008,5492,122.75,0.7427,1.115,96.02999878,946.4,47.81,1147.9,1
383,13-07-2015,47.19,64.38306427,17977.67969,11484.37988,25224.00977,20089.76953,5473.200195,123.35,0.7407,1.102,96.86000061,,,,1
384,14-07-2015,47.64,63.72749329,18053.58008,11516.90039,25120.91016,20385.33008,5577.399902,123.39,0.745,1.1015,96.63999939,1028.4,53.04,1153.2,1
385,15-07-2015,47.7,64.0431366,18050.16992,11539.66016,25055.75977,20463.33008,5636.200195,123.89,0.7366,1.0965,97.12999725,1021.7,51.41,1154.75,1
386,16-07-2015,48.3,64.68251038,18120.25,11716.75977,25162.7793,20600.11914,5669.600098,124.04,0.743,1.0898,97.66000366,1011.6,50.976,1145.1,-1
387,17-07-2015,48.27,64.18071747,18086.44922,11673.41992,25415.26953,20650.91992,5670.100098,124,0.7371,1.0848,97.86000061,1001.3,51.018,1143,-1
388,20-07-2015,48.19,63.47660828,18100.41016,11735.71973,25404.81055,,5686.899902,124.24,0.738,1.085,98.02999878,988.6,50.324,1115,-1
389,21-07-2015,47.68,63.63038254,17919.28906,11604.7998,25536.42969,20841.9707,5706.700195,123.93,0.7429,1.0927,97.33000183,984.3,50.76,1108,1
390,22-07-2015,48.17,62.95862579,17851.03906,11520.66992,25282.61914,20593.66992,5614.600098,124.08,0.7368,1.0884,97.59999847,979.9,49.19,1096.8,-1
391,23-07-2015,47.98,62.9828949,17731.91992,11512.11035,25398.84961,20683.94922,5590.299805,123.88,0.7375,1.0976,97.12000275,981.1,48.45,1101.65,1
392,24-07-2015,48.32,62.01979065,17568.5293,11347.4502,25128.50977,20544.5293,5566.100098,123.74,0.7279,1.0976,97.23999786,980.7,48.14,1083.75,-1
393,27-07-2015,47.65,59.56748199,17440.58984,11056.40039,24351.96094,20350.09961,5589.899902,123.24,0.7304,1.1112,96.5,988.9,47.39,1098.6,-1
394,28-07-2015,47.15,61.00002289,17630.26953,11173.91016,24503.93945,20328.89063,5584.700195,123.52,0.7325,1.1055,96.76999664,986.4,47.98,1095.6,1
395,29-07-2015,47.48,62.31924057,17751.39063,11211.84961,24619.44922,20302.91016,5624.200195,123.86,0.7307,1.1026,96.98000336,984.9,48.79,1096.75,0
396,30-07-2015,47.48,61.44515228,17745.98047,11257.15039,24497.98047,20522.83008,5669.5,124.38,0.7278,1.0914,97.55999756,989.9,48.52,1085.65,1
397,31-07-2015,47.52,60.87051773,17689.85938,11308.99023,24636.2793,20585.24023,5699.200195,123.94,0.7332,1.1028,97.37000275,985,47.12,1080.05,-1
398,03-08-2015,47.48,59.9802475,17598.19922,11443.71973,24411.41992,20548.10938,5679.299805,123.98,0.7277,1.0962,97.48999786,,,,1
399,04-08-2015,47.84,60.21496582,17550.68945,11456.07031,24406.11914,20520.35938,5697.899902,124,0.7419,1.0953,97.93000031,1166.3,50.42,1211.1,1
400,05-08-2015,48.86,60.46585464,17540.4707,11636.2998,24514.16016,20614.06055,5674,124.84,0.7346,1.0868,97.95999908,1143.5,59.39,1185.25,1
401,06-08-2015,49.15,60.13402557,17419.75,11585.09961,24375.2793,20664.43945,5610.100098,124.6,0.7343,1.0922,97.83000183,1101.2,58.14,1173.4,1
402,07-08-2015,49.29,60.20686722,17373.38086,11490.83008,24552.4707,20724.56055,5474.799805,124.27,0.7393,1.0958,97.55999756,1035.8,51.65,1154.25,1
403,10-08-2015,49.86,61.21044922,17615.16992,11604.78027,24521.11914,20808.68945,5509.200195,124.55,0.7404,1.0994,97.16000366,955.6,49.43,1143.3,-1
404,11-08-2015,49.64,59.91549301,17402.83984,11293.65039,24498.21094,20720.75,5473.200195,124.9,0.7288,1.1042,97.29000092,,,,-1
405,12-08-2015,49.39,60.44966125,17402.50977,10924.61035,23916.01953,20392.76953,5382.100098,123.87,0.7375,1.1198,96.26000214,846.5,37.51,1071.75,1
406,13-08-2015,49.94,60.34444809,17408.25,11014.62988,24018.80078,20595.55078,5387.899902,124.32,0.7361,1.1144,96.44999695,995,42.23,1117.35,1
407,14-08-2015,50.52,60.40919876,17477.40039,10985.13965,23991.0293,20519.44922,5356.5,124.27,0.7376,1.111,96.56999969,994,42.5,1116.75,-1
408,17-08-2015,50.44,60.02880859,17545.17969,10940.33008,23814.65039,20620.25977,5367.700195,124.33,0.7386,1.1078,96.81999969,1000.7,41.978,1117.3,1
409,18-08-2015,50.57,59.23565674,17511.33984,10915.91992,23474.9707,20554.4707,5303.100098,124.39,0.7334,1.1028,96.97000122,994.1,42.82,1119.15,-1
410,19-08-2015,50.31,57.90833282,17348.73047,10682.15039,23167.84961,20222.63086,5380.200195,124.1,0.7316,1.1061,96.45999908,1013.1,41.082,1123.2,-1
411,20-08-2015,49.41,55.76358414,16990.68945,10432.19043,22757.4707,20033.51953,5288.600098,123.54,0.7357,1.12,95.75,1034.9,41.284,1137.95,-1
412,21-08-2015,48,53.98302841,16459.75,10124.51953,22409.61914,19435.83008,5214.600098,122.11,0.7343,1.1356,94.83000183,1027.1,40.45,1149.35,-1
413,24-08-2015,46.22,51.83827972,15871.34961,9648.429688,21251.57031,18540.67969,5001.299805,118.56,0.7202,1.158,93.30999756,991.5,38.24,1153.5,-1
414,25-08-2015,45.48,51.55500793,15666.44043,10128.12012,21404.96094,17806.69922,5137.299805,119.91,0.7183,1.141,94.52999878,976.7,39.31,1154.25,1
415,26-08-2015,46.27,52.17010498,16285.50977,9997.429688,21080.39063,18376.83008,5172.799805,119.07,0.7087,1.139,95.09999847,980.2,38.6,1134.4,1
416,27-08-2015,47.77,54.44435501,16654.76953,10315.62012,21838.53906,18574.43945,5233.299805,120.89,0.7179,1.1239,95.61000061,1006,42.56,1128.5,1
417,28-08-2015,47.94,54.50909805,16643.00977,10298.53027,21612.39063,19136.32031,5263.600098,121.32,0.7129,1.1172,96.11000061,1021.7,45.22,1125.5,-1
418,31-08-2015,47.67,54.51720047,16528.0293,10259.45996,21670.58008,18890.48047,5207,121.26,0.71,1.1194,95.94999695,1010.5,49.2,,-1
419,01-09-2015,46.58,51.45788956,16058.34961,10015.57031,21185.42969,18165.68945,5096.399902,119.94,0.7036,1.1263,95.44999695,1230.1,48.36,1211.25,1
420,02-09-2015,47.28,51.85446548,16351.37988,10048.0498,20934.93945,18095.40039,5101.5,120,0.7011,1.1242,95.83000183,1220.4,52.86,1242.25,1
421,03-09-2015,47.63,52.42909622,16374.75977,10317.83984,,18182.39063,5027.799805,120.2,0.7025,1.1104,96.41000366,1148.6,50,1173.75,-1
422,04-09-2015,46.84,49.21601486,16102.37988,10038.04004,20840.60938,17792.16016,5040.600098,119.05,0.6917,1.1117,96.23000336,1157,50.79,1196,1
423,08-09-2015,48.38,52.84996414,16492.67969,10271.36035,21259.03906,17427.08008,5115.200195,119.72,0.7023,1.1182,95.87999725,,,,-1
424,09-09-2015,47.67,54.13680649,16253.57031,10303.12012,22131.31055,18770.50977,5221.100098,120.94,0.7024,1.1165,96.01000214,981.2,44.15,1122.3,1
425,10-09-2015,48.03,54.3148613,16330.40039,10210.44043,21562.5,18299.61914,5095,120.71,0.7086,1.1262,95.45999908,981.4,49.63,1151.5,1
426,11-09-2015,48.42,54.11449814,16433.08984,10123.55957,21504.36914,18264.2207,5071.100098,120.66,0.7074,1.1338,95.19000244,914.4,43.87,1095.6,-1
427,14-09-2015,48.06,54.14756775,16370.95996,10131.74023,21561.90039,17965.69922,5096.5,119.92,0.7137,1.1307,95.25,955.4,44,1108,1
428,15-09-2015,48.4,55.19744873,16599.84961,10188.12988,21455.23047,18026.48047,5018.399902,120.3,0.7092,1.126,95.61000061,958.2,44.59,1105.5,1
429,16-09-2015,48.5,57.03268051,16739.94922,10227.20996,21966.66016,18171.59961,5098.899902,120.62,0.7186,1.1304,95.41999817,975.7,47.15,1109.75,-1
430,17-09-2015,47.67,56.47881317,16674.74023,10229.58008,21854.63086,18432.26953,5146.799805,120.9,0.7147,1.1312,94.55000305,968.4,46.96,1118.15,-1
431,18-09-2015,47.22,55.65636444,16384.58008,9916.160156,21920.83008,18070.21094,5170.5,119.85,0.7222,1.1358,94.86000061,984.4,44.816,1136,1
432,21-09-2015,47.88,56.11214828,16510.18945,9948.509766,21756.92969,,5066.200195,120.46,0.7125,1.1204,95.88999939,973.7,46.848,1136.85,-1
433,22-09-2015,47.76,55.36938477,16330.46973,9570.660156,21796.58008,,5103.600098,120.04,0.7078,1.1133,96.27999878,937.5,46.254,1129.3,1
434,23-09-2015,48.64,53.47028351,16279.88965,9612.620117,21302.91016,,4998.100098,120.12,0.7004,1.116,96.06999969,932.4,44.48,1124.6,-1
435,24-09-2015,48.6,52.85412979,16201.32031,9427.639648,21095.98047,17571.83008,5071.700195,119.54,0.6998,1.1252,95.98999786,955.8,44.91,1134.45,1
436,25-09-2015,50.04,52.22109222,16314.66992,9688.530273,21186.32031,17880.50977,5042.100098,120.74,0.7014,1.1192,96.26999664,951.14,45.7,1145.5,-1
437,28-09-2015,48.67,51.16603851,16001.88965,9483.549805,,17645.10938,5113.5,119.82,0.7005,1.1236,96.02999878,922.5,44.43,1137.5,-1
438,29-09-2015,48.48,50.11098099,16049.12988,9450.400391,20556.59961,16930.83984,4918.399902,119.76,0.7007,1.1246,95.88999939,917.7,45.23,1124.6,1
439,30-09-2015,49.9,51.94255829,16284.7002,9660.44043,20846.30078,17388.15039,5021.600098,119.81,0.702,1.1162,96.34999847,908.72,45.09,1122.5,-1
440,01-10-2015,49.23,52.38990402,16272.00977,9509.25,,17722.41992,5112.100098,119.58,0.7044,1.12,96.19000244,,,,1
441,02-10-2015,49.24,53.99359131,16472.36914,9553.070313,21506.08984,17725.13086,5052,119.42,0.7025,1.1276,95.83000183,1207.3,50.02,1237.5,1
442,05-10-2015,50.2,55.79985046,16776.42969,9814.790039,21854.5,18005.49023,5167.399902,120.36,0.7088,1.12,96.11000061,,,,-1
443,06-10-2015,49.95,56.25563431,16790.18945,9902.830078,21831.61914,18186.09961,5197.899902,120.18,0.7143,1.1266,95.45999908,1115.2,61.43,1186,-1
444,07-10-2015,49.83,59.15914154,16912.28906,9970.400391,22515.75977,18322.98047,5210.399902,119.9,0.7213,1.1249,95.5,1032.3,52.74,1162.4,1
445,08-10-2015,50.32,60.04539871,17050.75,9993.070313,22354.91016,18141.16992,5279.700195,119.94,0.7225,1.1282,95.31999969,989.8,44.96,1094.8,-1
446,09-10-2015,49.67,59.08318329,17084.49023,10096.59961,22458.80078,18438.66992,,120.3,0.7328,1.1363,94.80999756,981.2,45.92,1107.75,1
447,12-10-2015,50.65,60.01163864,17131.85938,10119.83008,22730.92969,,5202.899902,,,,94.83999634,855.9,36.76,1072,-1
448,13-10-2015,50.16,59.783741,17081.89063,10032.82031,22600.46094,18234.74023,5197.299805,119.8,0.7283,1.1382,94.76000214,992.6,46.66,1154.4,1
449,14-10-2015,50.22,60.64467239,16924.75,9915.849609,22439.91016,17891,5230,119.21,0.7256,1.1437,93.93000031,995.4,46.64,1173.7,1
450,15-10-2015,51.38,62.2652359,17141.75,10064.7998,22888.16992,18096.90039,5268.200195,118.26,0.7316,1.1418,94.37000275,1007,46.478,1183.35,1
451,16-10-2015,51.43,62.358078,17215.9707,10104.42969,23067.36914,18291.80078,,119.6,0.7261,1.136,94.54000092,1023.7,47.444,1176.35,1
452,19-10-2015,51.87,62.39184189,17230.53906,10164.30957,23075.60938,18131.23047,5235.600098,119.5,0.7254,1.132,94.95999908,1014.6,46.124,1171.65,1
453,20-10-2015,52.24,62.40028381,17217.10938,10147.67969,22989.2207,18207.15039,5248.299805,119.79,0.7256,1.1359,94.84999847,1020.1,46.142,1173.7,-1
454,21-10-2015,51.7,61.17641449,17168.60938,10238.09961,,18554.2793,5263.799805,119.91,0.7226,1.1345,95.05000305,1007.1,45.2,1174.4,1
455,22-10-2015,55.3,62.22303772,17489.16016,10491.96973,22845.36914,18435.86914,5351.600098,120.5,0.722,1.114,96.33999634,1012.9,45.38,1166.45,-1
456,23-10-2015,54.94,63.6325798,17646.69922,10794.54004,23151.93945,18825.30078,,121.2,0.7215,1.1016,97.06999969,1001.7,44.6,1171.55,-1
457,26-10-2015,54.64,61.93605804,17623.05078,10801.33984,23116.25,18947.11914,5346.200195,120.87,0.7262,1.1051,96.86000061,997.5,43.98,1168.5,1
458,27-10-2015,55.16,61.6997261,17581.42969,10692.19043,23142.73047,18777.03906,5335.200195,120.29,0.7233,1.1052,96.91000366,989.2,43.2,1165.75,1
459,28-10-2015,55.47,61.99514008,17779.51953,10831.95996,22956.57031,18903.01953,5266.899902,120.56,0.7143,1.1066,97.77999878,1012.8,45.94,1171.5,-1
460,29-10-2015,55.41,60.98229218,17755.80078,10800.83984,22819.93945,18935.71094,5239.399902,121.14,0.7081,1.0963,97.27999878,993.3,46.06,1159,-1
461,30-10-2015,54.16,60.83879471,17663.53906,10850.13965,22640.03906,19083.09961,,120.7,0.7133,1.1042,96.94999695,989.1,46.59,1147.75,1
462,02-11-2015,55.83,61.07513046,17828.75977,10950.66992,22370.03906,18683.24023,5239.200195,120.7,0.7141,1.1026,96.93000031,1195.6,48.84,1235.5,-1
463,03-11-2015,55.48,62.13018799,17918.15039,10951.15039,22568.42969,,5242.299805,121.2,0.7173,1.0946,97.16000366,1115.4,48.17,1158.75,-1
464,04-11-2015,54.42,61.64908218,17867.58008,10845.24023,23053.57031,18926.91016,5193,121.52,0.7148,1.0861,97.94999695,,,,1
465,05-11-2015,54.85,61.45494843,17863.42969,10887.74023,23051.03906,19116.41016,5215,121.71,0.7148,1.0869,97.94000244,1127.3,59.25,1184.75,-1
466,06-11-2015,54.49,59.73309708,17910.33008,10988.03027,22867.33008,19265.59961,,123.2,0.7034,1.0746,99.16000366,1105.2,60.77,1180.5,-1
467,09-11-2015,53.97,58.46702576,17730.48047,10815.4502,22726.76953,19642.74023,5099.200195,123.04,0.7046,1.0767,98.98000336,964.9,44.63,1106.35,1
468,10-11-2015,54.8,57.84243011,17758.21094,10832.51953,22401.69922,19671.25977,5122.600098,123.22,0.703,1.0686,99.29000092,,,,-1
469,11-11-2015,54.73,56.58480835,17702.2207,10907.87012,22352.16992,19691.39063,5125.700195,,,,99.01000214,883.1,42.93,1088.6,-1
470,12-11-2015,54,56.88022614,17448.07031,10782.62988,22888.91992,19697.76953,5051.299805,122.84,0.7116,1.0768,98.65000153,843.7,35.62,1067.2,-1
471,13-11-2015,52.95,54.54222488,17245.24023,10708.40039,22396.14063,19596.91016,,122.93,0.7118,1.0722,98.98999786,863.7,40.74,1083.75,1
472,16-11-2015,53.56,55.60571289,17483.00977,10713.23047,22010.82031,19393.68945,5118.200195,123.11,0.7085,1.0708,99.44000244,865.5,41.74,1094.5,1
473,17-11-2015,53.86,54.16239929,17489.5,10971.04004,22264.25,19630.63086,5133.100098,123.48,0.7115,1.0634,99.62999725,855,40.878,1080.8,1
474,18-11-2015,54.91,54.59286499,17737.16016,10959.9502,22188.25977,19649.17969,5242.600098,123.51,0.7078,1.0638,99.65000153,848,41.23,1070.5,1
475,19-11-2015,55.54,54.93048096,17732.75,11085.44043,22500.2207,19859.81055,5256.100098,122.71,0.7208,1.0746,98.98999786,858.1,41.248,1073.1,1
476,20-11-2015,56.11,55.10773087,17823.81055,11119.83008,22754.7207,19879.81055,,122.8,0.7233,1.066,99.56999969,855.9,41.598,1085.15,-1
477,23-11-2015,55.42,54.44093704,17792.67969,11092.30957,22665.90039,,5226.399902,123.02,0.7188,1.0602,99.80000305,847.4,41.75,1068.35,-1
478,24-11-2015,54.73,54.83763123,17812.18945,10933.99023,22587.63086,19924.89063,5193.700195,122.47,0.7241,1.0652,99.52999878,841.7,42.87,1073,-1
479,25-11-2015,54.69,54.02735138,17813.39063,11169.54004,22498,19847.58008,5210.700195,122.7,0.7246,1.0616,99.80000305,843.9,43.04,1072.2,1
480,27-11-2015,55.08,52.00164795,17813.39063,11293.75977,22068.32031,19883.93945,,122.84,0.7192,1.0596,100.0199966,835.8,41.71,1064.65,-1
481,30-11-2015,54.85,52.22953796,17719.91992,11382.23047,21996.41992,19747.4707,5266.100098,123.22,0.7235,1.0562,100.1699982,832.9,41.65,1055.65,1
482,01-12-2015,54.94,52.98073196,17888.34961,11261.24023,22381.34961,20012.40039,5258.299805,122.88,0.732,1.062,99.80000305,1241,46.07,1222,-1
483,02-12-2015,54.75,52.4743042,17729.67969,11190.01953,22479.68945,19938.13086,5227.700195,123.52,0.7309,1.0573,99.98999786,1200.5,51.21,1225.25,-1
484,03-12-2015,53.31,52.04384613,17477.66992,10789.24023,22417.00977,19939.90039,5151.600098,123.06,0.731,1.0902,97.62000275,1114.9,47.05,1161.25,1
485,04-12-2015,55.15,52.12825012,17847.63086,10752.09961,22235.89063,19504.48047,,123.1,0.7346,1.0884,98.34999847,,,,-1
486,07-12-2015,54.53,49.58767319,17730.50977,10886.08984,22203.2207,19698.15039,5108.600098,123.31,0.7268,1.084,98.66000366,,,,-1
487,08-12-2015,54.19,49.2416153,17568,10673.59961,21905.13086,19492.59961,5080.5,123,0.7211,1.0876,98.47000122,999.9,43.3,1116.8,-1
488,09-12-2015,52.83,49.34289932,17492.30078,10592.49023,21803.75977,19301.07031,5037.700195,121.86,0.7204,1.0984,97.34999847,,,,-1
489,10-12-2015,52.59,48.23720551,17574.75,10598.92969,21704.60938,19046.55078,5029.5,121.44,0.7299,1.0948,97.94000244,995.9,47.1,1164.2,-1
490,11-12-2015,51.56,47.03865433,17265.21094,10340.05957,21464.05078,19230.48047,,120.94,0.7214,1.1002,97.56999969,876.9,41.75,1087.6,1
491,14-12-2015,52.7,47.19058609,17368.5,10139.33984,21309.84961,18883.41992,4909.600098,120.57,0.7258,1.1025,97.59999847,850.2,36.31,1068,1
492,15-12-2015,53.35,48.80271149,17524.91016,10450.37988,21274.36914,18565.90039,5028.399902,121.66,0.7176,1.0911,98.22000122,855.8,37.35,1069.15,1
493,16-12-2015,53.47,51.46989059,17749.08984,10469.25977,21701.21094,19049.91016,5102,121.88,0.7207,1.0937,97.87000275,876,35.766,1065.75,-1
494,17-12-2015,52.7,50.40639877,17495.83984,10738.12012,21872.06055,19353.56055,5106.700195,122.75,0.71,1.0804,99.26999664,844.7,35.478,1065.85,-1
495,18-12-2015,52.56,50.42328262,17128.55078,10608.19043,21755.56055,18986.80078,,121.2,0.7197,1.0847,98.69999695,860.8,35.528,1055.25,1
496,21-12-2015,53.07,50.22070313,17251.61914,10497.76953,21791.67969,18916.01953,5116.700195,120.99,0.7172,1.092,98.45999908,881.3,35.596,1071.15,1
497,22-12-2015,54.52,50.85374451,17417.26953,10488.75,21830.01953,18886.69922,5141.799805,120.94,0.7231,1.0978,98.23999786,873,36.14,1077,-1
498,23-12-2015,54.49,53.6897316,17602.60938,10727.63965,22040.58984,,5207.600098,120.94,0.7221,1.0875,98.33999634,868.1,37.5,1071.5,1
499,24-12-2015,54.5,53.71504974,17552.16992,,22138.13086,18789.68945,,120.32,0.7269,1.0955,97.98000336,884.2,38.1,1071.9,1
500,28-12-2015,55.55,51.56274033,17528.26953,10653.91016,21919.61914,18873.34961,5267.299805,120.3,0.7262,1.0983,97.91999817,881.16,36.81,.,1
501,29-12-2015,55.81,51.74843216,17720.98047,10860.13965,21999.61914,18982.23047,5319.899902,120.44,0.7293,1.0916,98.09999847,891.6,37.87,1067.25,-1
502,30-12-2015,55.47,50.67649078,17603.86914,10743.00977,21882.15039,19033.71094,5295.899902,120.6,0.7284,1.0912,98.26999664,872,36.6,1067.8,-1
503,31-12-2015,54.67,50.62585449,17425.0293,,21914.40039,,,120.27,0.7286,1.0859,98.62999725,892.9,37.04,1062.25,-1
504,04-01-2016,53.14,49.27537537,17148.93945,10283.44043,21327.11914,18450.98047,5184.399902,119.3,0.7166,1.0803,98.87000275,955.2,36.79,1232.1,1
505,05-01-2016,53.95,49.31758118,17158.66016,10310.09961,21188.7207,18374,5123.100098,118.95,0.7151,1.0743,99.40000153,,,,-1
506,06-01-2016,53.79,47.36783218,16906.50977,10214.01953,20980.81055,18191.32031,5010.299805,118.54,0.707,1.0762,99.18000031,971.9,49.01,1216.25,-1
507,07-01-2016,53.66,45.3336792,16514.09961,9979.849609,20333.33984,17767.33984,4990.799805,118,0.7025,1.086,98.22000122,1057.1,48.99,1331.75,-1
508,08-01-2016,52.45,45.9835968,16346.4502,9849.339844,20453.71094,17697.96094,,117.74,0.6976,1.0885,98.54000092,1163.3,40.06,1348.85,1
509,11-01-2016,53.83,45.99204254,16398.57031,9825.070313,19888.5,,4925.100098,117.48,0.6992,1.0878,98.73000336,997.9,46.67,1284.4,1
510,12-01-2016,54.11,46.22837448,16516.2207,9985.429688,19711.75977,17218.96094,4987.399902,117.78,0.6975,1.0837,98.97000122,911.3,51.06,1168.75,-1
511,13-01-2016,52.38,45.38433075,16151.41016,9960.959961,19934.88086,17715.63086,4909.399902,118.06,0.6996,1.0862,98.93000031,851.3,30.48,1081.8,1
512,14-01-2016,54.03,46.26213837,16379.0498,9794.200195,19817.41016,17240.94922,4892.799805,118.03,0.698,1.0862,99.08999634,834.8,31.382,1090.75,-1
513,15-01-2016,53.09,42.71714401,15988.08008,9545.269531,19520.76953,17147.10938,,116.78,0.6864,1.0964,98.95999908,827.5,29.808,1081.1,1
514,19-01-2016,54.01,43.90724564,16016.01953,9664.209961,19635.81055,17048.36914,4841.5,117.66,0.6929,1.0906,98.98999786,830.3,29.126,1087,-1
515,20-01-2016,52.91,42.05034637,15766.74023,9391.639648,18886.30078,16416.18945,4864,116.38,0.6855,1.0908,99.08999634,819.2,27.99,1093.2,-1
516,21-01-2016,52.42,44.07605743,15882.67969,9574.160156,18542.15039,16017.25977,4916,117.61,0.7003,1.0833,99.05999756,819.5,29.53,1096.8,1
517,22-01-2016,54.26,46.23681259,16093.50977,9764.879883,19080.50977,16958.5293,,118.37,0.7014,1.0814,99.56999969,831.6,32.19,1097.65,-1
518,25-01-2016,53.19,45.06358719,15885.21973,9736.150391,19340.14063,17110.91016,,118.55,0.697,1.0832,99.36000061,861.5,30.34,1103.7,1
519,26-01-2016,55.01,46.00048065,16167.23047,9822.75,18860.80078,16708.90039,4946.399902,118.5,0.7005,1.0846,99.36000061,876.9,31.45,1114.7,-1
520,27-01-2016,54.79,45.47717285,15944.45996,9880.820313,19052.44922,17163.91992,4976.200195,118.9,0.7074,1.0867,98.90000153,882.1,32.3,1116.5,1
521,28-01-2016,55.35,45.73882675,16069.63965,9639.589844,19195.83008,17041.44922,5005.5,118.61,0.7085,1.0952,98.51000214,867.9,33.22,1119,1
522,29-01-2016,58.27,47.52819824,16466.30078,9798.110352,19683.10938,17518.30078,,121.05,0.7071,1.0832,99.61000061,874.3,33.62,1112.9,-1
523,01-02-2016,58.02,46.34653854,16449.17969,9757.879883,19595.5,17865.23047,4993.299805,121.06,0.7084,1.0888,99,,,,1
524,02-02-2016,58.57,45.03827286,16153.54004,9581.040039,19446.83984,17750.67969,4876.799805,120.27,0.7058,1.0908,98.87000275,855.7,29.88,1123.6,-1
525,03-02-2016,57.89,47.09773636,16336.66016,9434.820313,18991.58984,17191.25,4980.399902,117.92,0.7134,1.1051,97.29000092,936.2,34.66,1229.35,-1
526,04-02-2016,56.25,47.06397629,16416.58008,9393.360352,19183.08984,17044.99023,4976.200195,116.75,0.7216,1.1199,96.47000122,,,,-1
527,05-02-2016,55.82,46.59130478,16204.96973,9286.230469,19288.16992,16819.58984,,116.99,0.7084,1.1131,97.02999878,1086.4,44.78,.,1
528,08-02-2016,56.59,45.19020081,16027.0498,8979.360352,,17004.30078,4832.100098,115.7,0.7103,1.117,96.56999969,1172.1,39.51,1358.15,1
529,09-02-2016,57.79,44.65844727,16014.37988,8879.400391,,16085.44043,4775.700195,114.8,0.7065,1.13,96.06999969,1062.2,44.44,1311.5,-1
530,10-02-2016,57.22,45.19020081,15914.74023,9017.290039,,15713.38965,4821.100098,114.03,0.7089,1.1222,95.88999939,,,,-1
531,11-02-2016,56.36,44.1098175,15660.17969,8752.870117,18545.80078,,4765.299805,111.72,0.7096,1.1362,95.55999756,1001.8,45.34,1295.85,1
532,12-02-2016,57.62,46.43094254,15973.83984,8967.509766,18319.58008,14952.61035,,112.96,0.7098,1.1235,95.98000336,932.7,51.68,1171.65,1
533,16-02-2016,57.95,46.97113037,16196.41016,9135.110352,19122.08008,16054.42969,4882.100098,113.9,0.7103,1.114,96.87000275,937.3,29.04,1212,1
