"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 18, 2016","17.591","17.650","17.650","17.495","0.02K","0.95%"
"Oct 17, 2016","17.426","17.415","17.415","17.415","0.01K","-0.21%"
"Oct 16, 2016","17.462","17.450","17.468","17.413","-","0.40%"
"Oct 14, 2016","17.393","17.345","17.435","17.330","0.03K","-0.10%"
"Oct 13, 2016","17.410","17.440","17.450","17.435","0.01K","-0.26%"
"Oct 12, 2016","17.455","17.500","17.500","17.500","0.01K","-0.01%"
"Oct 11, 2016","17.456","17.650","17.650","17.650","0.01K","-0.85%"
"Oct 10, 2016","17.605","17.685","17.685","17.655","0.00K","-0.60%"
"Oct 09, 2016","17.712","17.572","17.742","17.572","-","2.24%"
"Oct 07, 2016","17.324","17.245","17.520","17.195","0.07K","0.21%"
"Oct 06, 2016","17.288","17.735","17.765","17.280","0.02K","-1.96%"
"Oct 05, 2016","17.634","17.850","17.850","17.605","0.02K","-0.45%"
"Oct 04, 2016","17.713","18.500","18.500","18.000","0.16K","-5.76%"
"Oct 03, 2016","18.795","18.870","18.870","18.800","0.01K","-2.20%"
"Oct 02, 2016","19.218","19.227","19.260","19.160","-","0.41%"
"Sep 30, 2016","19.139","19.400","19.600","19.150","0.07K","0.13%"
"Sep 29, 2016","19.115","19.225","19.225","19.010","0.09K","0.37%"
"Sep 28, 2016","19.044","19.050","19.055","19.050","0.05K","-0.23%"
"Sep 27, 2016","19.087","19.380","19.380","19.120","0.03K","-2.20%"
"Sep 26, 2016","19.516","19.560","19.560","19.560","0.04K","-1.34%"
"Sep 25, 2016","19.782","19.740","19.803","19.740","-","0.25%"
"Sep 23, 2016","19.733","19.855","19.855","19.760","0.05K","-1.43%"
"Sep 22, 2016","20.020","19.985","20.010","19.880","0.04K","1.70%"
"Sep 21, 2016","19.686","19.686","19.686","19.686","0.02K","2.56%"
"Sep 20, 2016","19.195","19.200","19.200","19.140","0.01K","-0.06%"
"Sep 19, 2016","19.206","18.875","19.235","18.875","0.05K","1.71%"
"Sep 18, 2016","18.883","18.845","18.918","18.840","-","0.54%"
"Sep 16, 2016","18.781","18.890","18.890","18.750","0.08K","-0.94%"
"Sep 15, 2016","18.959","18.965","19.040","18.810","0.13K","-0.12%"
"Sep 14, 2016","18.982","18.995","18.995","18.985","0.11K","0.49%"
"Sep 13, 2016","18.890","19.170","19.170","18.965","0.08K","-0.13%"
"Sep 12, 2016","18.915","19.035","19.035","18.715","0.25K","-1.26%"
"Sep 11, 2016","19.157","19.113","19.220","19.113","-","-0.65%"
"Sep 09, 2016","19.282","19.615","19.620","19.025","0.13K","-1.58%"
"Sep 08, 2016","19.591","19.795","19.875","19.580","0.24K","-0.85%"
"Sep 07, 2016","19.759","19.970","20.015","19.735","0.24K","-1.45%"
"Sep 06, 2016","20.049","19.395","20.100","19.315","0.83K","2.12%"
"Sep 05, 2016","19.633","19.453","19.652","19.380","-","0.96%"
"Sep 04, 2016","19.447","19.470","19.498","19.428","-","0.89%"
"Sep 02, 2016","19.276","18.860","19.395","18.780","0.51K","2.22%"
"Sep 01, 2016","18.857","18.700","18.900","18.585","0.37K","1.26%"
"Aug 31, 2016","18.622","18.580","18.795","18.520","1.59K","0.24%"
"Aug 30, 2016","18.577","18.860","18.940","18.550","14.29K","-0.99%"
"Aug 29, 2016","18.762","18.762","18.762","18.762","0.00K","1.20%"
"Aug 28, 2016","18.540","18.620","18.620","18.520","-","-0.56%"
"Aug 26, 2016","18.645","18.695","18.695","18.595","0.00K","0.90%"
"Aug 25, 2016","18.478","18.505","18.505","18.505","0.00K","-0.36%"
"Aug 24, 2016","18.545","18.820","18.820","18.540","0.01K","-1.93%"
"Aug 23, 2016","18.910","18.925","18.925","18.925","0.03K","0.36%"
"Aug 22, 2016","18.843","18.855","18.950","18.845","0.02K","-0.76%"
"Aug 21, 2016","18.987","19.290","19.290","18.715","-","-1.63%"
"Aug 19, 2016","19.301","19.365","19.365","19.365","0.00K","-2.12%"
"Aug 18, 2016","19.720","19.830","19.850","19.760","0.01K","0.47%"
"Aug 17, 2016","19.627","19.695","19.695","19.695","0.00K","-1.11%"
"Aug 16, 2016","19.848","19.950","20.065","19.920","0.03K","0.14%"
"Aug 15, 2016","19.821","19.821","19.821","19.821","0.00K","0.02%"
"Aug 14, 2016","19.818","19.720","19.820","19.715","-","0.74%"
"Aug 12, 2016","19.672","19.710","19.730","19.710","0.01K","-1.56%"
"Aug 11, 2016","19.984","19.984","19.984","19.984","0.06K","-0.75%"
"Aug 10, 2016","20.134","20.195","20.355","20.185","0.01K","1.62%"
"Aug 09, 2016","19.814","19.814","19.814","19.814","0.01K","0.23%"
"Aug 08, 2016","19.768","19.690","19.840","19.690","0.03K","0.38%"
"Aug 07, 2016","19.693","19.742","19.742","19.595","-","-0.44%"
"Aug 05, 2016","19.780","20.270","20.270","20.270","0.01K","-3.07%"
"Aug 04, 2016","20.406","20.395","20.420","20.100","0.03K","-0.15%"
"Aug 03, 2016","20.436","20.625","20.645","20.405","0.02K","-1.11%"
"Aug 02, 2016","20.666","20.405","20.750","20.405","0.03K","0.98%"
"Aug 01, 2016","20.465","20.510","20.655","20.495","0.02K","0.28%"
"Jul 31, 2016","20.407","20.377","20.438","20.370","-","0.47%"
"Jul 29, 2016","20.312","20.200","20.300","20.070","0.09K","0.75%"
"Jul 28, 2016","20.160","20.290","20.500","20.205","0.02K","0.98%"
"Jul 27, 2016","19.965","19.965","19.965","19.965","0.00K","1.58%"
"Jul 26, 2016","19.655","19.675","19.685","19.590","0.17K","0.20%"
"Jul 25, 2016","19.615","19.500","19.665","19.400","0.12K","-0.19%"
"Jul 24, 2016","19.652","19.690","19.690","19.633","-","-0.03%"
"Jul 22, 2016","19.657","19.790","19.795","19.790","0.08K","-0.64%"
"Jul 21, 2016","19.784","19.375","19.535","19.325","0.03K","1.03%"
"Jul 20, 2016","19.582","19.625","19.625","19.410","0.14K","-1.97%"
"Jul 19, 2016","19.975","19.960","20.010","19.920","0.05K","-0.34%"
"Jul 18, 2016","20.044","20.025","20.095","19.745","0.30K","-1.01%"
"Jul 17, 2016","20.248","20.307","20.307","20.178","-","0.61%"
"Jul 15, 2016","20.125","20.230","20.230","20.080","0.09K","-0.77%"
"Jul 14, 2016","20.281","20.440","20.440","20.085","0.12K","-0.44%"
"Jul 13, 2016","20.370","20.385","20.420","20.195","0.09K","1.19%"
"Jul 12, 2016","20.130","20.410","20.465","20.100","0.14K","-0.66%"
"Jul 11, 2016","20.264","20.370","20.605","20.215","0.14K","-1.33%"
"Jul 10, 2016","20.538","20.320","20.565","20.320","-","2.39%"
"Jul 08, 2016","20.058","19.735","20.210","19.400","0.38K","1.31%"
"Jul 07, 2016","19.798","20.140","20.220","19.530","0.54K","-1.80%"
"Jul 06, 2016","20.160","20.330","20.495","19.945","0.41K","1.48%"
"Jul 05, 2016","19.866","19.755","21.095","19.625","0.95K","-3.05%"
"Jul 04, 2016","20.490","20.025","21.207","20.020","-","2.30%"
"Jul 03, 2016","20.030","19.830","20.057","19.763","-","2.49%"
"Jul 01, 2016","19.544","18.790","19.925","18.775","1.08K","5.18%"
"Jun 30, 2016","18.582","18.315","18.855","18.245","1.44K","1.20%"
"Jun 29, 2016","18.362","17.800","18.515","17.800","26.07K","2.93%"
"Jun 28, 2016","17.839","17.839","17.839","17.839","0.01K","0.56%"
"Jun 27, 2016","17.740","17.865","17.865","17.865","0.00K","-1.06%"
"Jun 26, 2016","17.930","17.800","17.960","17.800","-","0.82%"
"Jun 24, 2016","17.785","17.215","17.825","17.215","0.06K","2.52%"
"Jun 23, 2016","17.348","17.348","17.348","17.348","0.00K","0.25%"
"Jun 22, 2016","17.305","17.230","17.240","17.230","0.00K","-0.03%"
"Jun 21, 2016","17.311","17.311","17.311","17.311","0.08K","-1.10%"
"Jun 20, 2016","17.503","17.445","17.445","17.445","0.00K","0.30%"
"Jun 19, 2016","17.450","17.460","17.475","17.300","-","0.29%"
"Jun 17, 2016","17.400","17.420","17.455","17.420","0.00K","-1.10%"
"Jun 16, 2016","17.594","17.700","17.700","17.255","0.01K","0.60%"
"Jun 15, 2016","17.489","17.490","17.490","17.490","0.00K","0.45%"
"Jun 14, 2016","17.410","17.410","17.410","17.410","0.02K","-0.10%"
"Jun 13, 2016","17.428","17.428","17.428","17.428","0.00K","0.31%"
"Jun 12, 2016","17.375","17.350","17.375","17.325","-","0.35%"
"Jun 10, 2016","17.315","17.315","17.315","17.315","0.00K","0.36%"
"Jun 09, 2016","17.253","17.130","17.165","16.980","0.03K","1.68%"
"Jun 08, 2016","16.968","16.550","17.050","16.550","0.01K","3.61%"
"Jun 07, 2016","16.377","16.377","16.377","16.377","0.00K","-0.31%"
"Jun 06, 2016","16.428","16.428","16.428","16.428","0.00K","-0.16%"
"Jun 05, 2016","16.455","16.410","16.460","16.410","-","0.67%"
"Jun 03, 2016","16.346","16.350","16.430","16.345","0.01K","2.13%"
"Jun 02, 2016","16.005","16.025","16.025","16.025","0.00K","0.62%"
"Jun 01, 2016","15.906","16.000","16.000","15.920","0.01K","-0.41%"
"May 31, 2016","15.972","16.010","16.105","15.960","0.08K","-0.39%"
"May 30, 2016","16.035","16.140","16.140","15.915","-","-1.30%"
"May 27, 2016","16.246","16.295","16.325","16.175","0.40K","-0.56%"
"May 26, 2016","16.338","16.285","16.455","16.280","0.01K","0.51%"
"May 25, 2016","16.255","16.245","16.335","16.245","0.21K","0.10%"
"May 24, 2016","16.238","16.320","16.320","16.255","0.01K","-1.05%"
"May 23, 2016","16.410","16.320","16.435","16.320","0.02K","-0.55%"
"May 22, 2016","16.500","16.500","16.520","16.490","-","-0.12%"
"May 20, 2016","16.519","16.465","16.465","16.465","0.00K","0.24%"
"May 19, 2016","16.479","16.910","16.910","16.415","0.08K","-3.74%"
"May 18, 2016","17.120","17.145","17.145","16.800","0.08K","-0.67%"
"May 17, 2016","17.235","17.320","17.320","17.260","0.07K","0.54%"
"May 16, 2016","17.142","17.220","17.220","17.170","0.03K","-0.05%"
"May 15, 2016","17.150","17.080","17.180","17.080","-","0.20%"
"May 13, 2016","17.115","17.155","17.180","16.985","0.05K","0.16%"
"May 12, 2016","17.087","17.320","17.320","17.290","0.04K","-1.24%"
"May 11, 2016","17.302","17.235","17.575","17.230","0.06K","1.33%"
"May 10, 2016","17.075","16.970","17.130","16.960","0.19K","0.03%"
"May 09, 2016","17.070","17.470","17.475","16.960","0.37K","-2.18%"
"May 08, 2016","17.450","17.450","17.490","17.440","-","-0.33%"
"May 06, 2016","17.507","17.340","17.590","17.335","0.13K","1.18%"
"May 05, 2016","17.302","17.365","17.605","17.270","0.24K","0.14%"
"May 04, 2016","17.277","17.475","17.475","17.200","0.42K","-1.13%"
"May 03, 2016","17.474","17.585","17.730","17.360","0.45K","-1.03%"
"May 02, 2016","17.656","17.850","18.030","17.520","1.12K","-1.25%"
"May 01, 2016","17.880","17.850","17.890","17.820","-","0.51%"
"Apr 29, 2016","17.789","17.590","17.990","17.590","4.87K","1.34%"
"Apr 28, 2016","17.553","17.230","17.655","17.140","24.30K","1.54%"
"Apr 27, 2016","17.286","17.286","17.286","17.286","60.51K","1.05%"
"Apr 26, 2016","17.106","17.106","17.106","17.106","0.00K","0.59%"
"Apr 25, 2016","17.005","17.005","17.005","17.005","0.00K","-0.21%"
"Apr 24, 2016","17.040","16.960","17.040","16.930","-","0.85%"
"Apr 22, 2016","16.896","16.896","16.896","16.896","0.01K","-1.11%"
"Apr 21, 2016","17.086","17.086","17.086","17.086","0.05K","-0.26%"
"Apr 20, 2016","17.131","16.965","16.965","16.940","0.00K","0.96%"
"Apr 19, 2016","16.968","16.968","16.968","16.968","107.56K","4.42%"
"Apr 18, 2016","16.249","16.215","16.225","16.215","0.00K","-0.10%"
"Apr 17, 2016","16.265","16.255","16.315","16.230","-","-0.27%"
"Apr 15, 2016","16.309","16.240","16.240","16.165","0.04K","0.87%"
"Apr 14, 2016","16.169","16.065","16.190","16.065","0.00K","-0.94%"
"Apr 13, 2016","16.323","16.125","16.295","16.125","0.00K","0.64%"
"Apr 12, 2016","16.220","15.960","16.160","15.960","0.01K","1.54%"
"Apr 11, 2016","15.974","15.470","15.805","15.470","0.01K","3.76%"
"Apr 10, 2016","15.395","15.360","15.470","15.360","-","0.08%"
"Apr 08, 2016","15.382","15.382","15.382","15.382","43.34K","1.49%"
"Apr 07, 2016","15.156","15.156","15.156","15.156","0.01K","0.69%"
"Apr 06, 2016","15.052","15.052","15.052","15.052","41.55K","-0.41%"
"Apr 05, 2016","15.114","15.114","15.114","15.114","0.01K","1.15%"
"Apr 04, 2016","14.942","15.020","15.020","15.015","0.00K","-0.52%"
"Apr 03, 2016","15.020","15.050","15.080","14.995","-","-0.15%"
"Apr 01, 2016","15.042","15.042","15.042","15.042","71.49K","-2.70%"
"Mar 31, 2016","15.460","15.420","15.440","15.420","0.04K","1.67%"
"Mar 30, 2016","15.206","15.365","15.365","15.215","0.04K","-0.20%"
"Mar 29, 2016","15.237","15.115","15.175","15.115","0.01K","0.28%"
"Mar 28, 2016","15.194","15.180","15.325","15.180","0.09K","-0.17%"
"Mar 27, 2016","15.220","15.195","15.240","15.150","-","0.13%"
"Mar 25, 2016","15.200","15.200","15.200","15.200","-","0.06%"
"Mar 24, 2016","15.191","15.290","15.315","15.180","0.07K","-0.47%"
"Mar 23, 2016","15.263","15.500","15.500","15.255","0.22K","-3.87%"
"Mar 22, 2016","15.877","15.950","15.955","15.845","0.05K","0.23%"
"Mar 21, 2016","15.841","15.795","15.860","15.750","0.02K","0.26%"
"Mar 20, 2016","15.800","15.810","15.860","15.790","-","-0.04%"
"Mar 18, 2016","15.806","16.085","16.150","15.870","0.12K","-1.35%"
"Mar 17, 2016","16.022","15.630","16.035","15.595","0.38K","5.31%"
"Mar 16, 2016","15.214","15.270","15.660","15.220","0.17K","-0.27%"
"Mar 15, 2016","15.255","15.385","15.410","15.245","0.26K","-1.69%"
"Mar 14, 2016","15.518","15.550","15.800","15.370","0.28K","-0.08%"
"Mar 13, 2016","15.530","15.515","15.550","15.490","-","-0.49%"
"Mar 11, 2016","15.607","15.605","15.660","15.550","0.38K","0.39%"
"Mar 10, 2016","15.546","15.315","15.625","15.175","0.57K","1.24%"
"Mar 09, 2016","15.355","15.385","15.395","15.195","0.16K","-0.19%"
"Mar 08, 2016","15.384","15.710","15.750","15.365","0.91K","-1.53%"
"Mar 07, 2016","15.623","15.570","15.795","15.525","0.93K","0.08%"
"Mar 06, 2016","15.610","15.520","15.620","15.520","-","-0.45%"
"Mar 04, 2016","15.681","15.220","15.780","15.140","0.91K","3.63%"
"Mar 03, 2016","15.131","14.945","15.330","14.920","0.68K","0.85%"
"Mar 02, 2016","15.003","14.810","15.000","14.760","0.81K","1.83%"
"Mar 01, 2016","14.733","14.925","15.040","14.725","0.92K","-1.09%"
"Feb 29, 2016","14.896","14.735","14.925","14.610","1.60K","0.92%"
"Feb 28, 2016","14.760","14.685","14.760","14.685","-","0.48%"
"Feb 26, 2016","14.689","15.135","15.230","14.675","23.34K","-3.14%"
"Feb 25, 2016","15.165","15.185","15.185","15.185","0.00K","-0.83%"
"Feb 24, 2016","15.292","15.292","15.292","15.292","83.78K","0.37%"
"Feb 23, 2016","15.235","15.235","15.235","15.235","59.96K","0.37%"
"Feb 22, 2016","15.179","15.179","15.179","15.179","0.00K","-1.05%"
"Feb 21, 2016","15.340","15.355","15.370","15.320","-","-0.18%"
"Feb 19, 2016","15.368","15.368","15.368","15.368","50.79K","-0.38%"
"Feb 18, 2016","15.427","15.427","15.427","15.427","62.25K","0.36%"
"Feb 17, 2016","15.372","15.372","15.372","15.372","0.00K","0.28%"
"Feb 16, 2016","15.329","15.385","15.385","15.385","0.01K","-0.04%"
"Feb 15, 2016","15.335","15.725","15.740","15.195","-","-2.51%"
"Feb 14, 2016","15.730","15.790","15.790","15.660","-","-0.35%"
"Feb 12, 2016","15.785","15.730","15.730","15.730","0.00K","-0.03%"
"Feb 11, 2016","15.789","15.300","15.785","15.300","0.06K","3.35%"
"Feb 10, 2016","15.277","15.300","15.300","15.300","0.00K","-1.08%"
"Feb 09, 2016","15.444","15.390","15.395","15.340","0.02K","0.18%"
"Feb 08, 2016","15.416","14.910","15.420","14.910","0.06K","3.12%"
"Feb 07, 2016","14.950","15.030","15.050","14.910","-","1.26%"
"Feb 05, 2016","14.764","14.860","14.900","14.725","0.01K","-0.49%"
"Feb 04, 2016","14.836","14.765","14.900","14.735","0.02K","0.79%"
"Feb 03, 2016","14.720","14.400","14.775","14.400","0.05K","3.11%"
"Feb 02, 2016","14.276","14.260","14.260","14.255","0.00K","-0.37%"
"Feb 01, 2016","14.329","14.245","14.370","14.235","0.01K","0.55%"
"Jan 31, 2016","14.250","14.245","14.260","14.220","-","0.15%"
"Jan 29, 2016","14.229","14.265","14.265","14.265","0.03K","0.09%"
"Jan 28, 2016","14.216","14.355","14.355","14.215","0.03K","-1.55%"
"Jan 27, 2016","14.440","14.440","14.440","14.440","37.69K","-0.72%"
"Jan 26, 2016","14.544","14.385","14.385","14.385","0.00K","2.13%"
"Jan 25, 2016","14.240","14.095","14.095","14.095","0.01K","1.35%"
"Jan 24, 2016","14.050","14.035","14.070","14.030","-","0.05%"
"Jan 22, 2016","14.043","14.290","14.290","14.290","0.01K","-0.28%"
"Jan 21, 2016","14.083","14.083","14.083","14.083","0.00K","-0.45%"
"Jan 20, 2016","14.147","14.147","14.147","14.147","0.00K","0.26%"
"Jan 19, 2016","14.110","14.065","14.065","14.065","0.00K","1.51%"
"Jan 18, 2016","13.900","13.905","13.985","13.835","-","-0.07%"
"Jan 17, 2016","13.910","13.905","13.920","13.900","-","0.19%"
"Jan 15, 2016","13.884","13.884","13.884","13.884","44.61K","1.07%"
"Jan 14, 2016","13.737","13.737","13.737","13.737","0.00K","-2.88%"
"Jan 13, 2016","14.145","13.850","14.100","13.850","0.02K","2.95%"
"Jan 12, 2016","13.740","13.860","13.860","13.710","0.02K","-0.83%"
"Jan 11, 2016","13.855","13.950","14.010","13.950","0.02K","-0.65%"
"Jan 10, 2016","13.945","13.965","13.975","13.935","-","0.27%"
"Jan 08, 2016","13.908","14.060","14.060","13.920","0.01K","-2.98%"
"Jan 07, 2016","14.335","14.330","14.340","14.330","0.29K","2.71%"
"Jan 06, 2016","13.957","14.000","14.065","14.000","0.11K","0.06%"
"Jan 05, 2016","13.949","13.949","13.949","13.949","0.00K","0.96%"
"Jan 04, 2016","13.817","14.100","14.100","13.860","0.03K","-0.53%"
"Jan 03, 2016","13.890","13.840","13.890","13.840","-","0.83%"
"Dec 31, 2015","13.775","13.775","13.775","13.775","0.01K","-0.28%"
"Dec 30, 2015","13.814","13.925","13.925","13.745","0.11K","-0.74%"
"Dec 29, 2015","13.917","14.020","14.020","14.020","0.01K","0.32%"
"Dec 28, 2015","13.873","14.035","14.035","13.855","0.01K","-3.26%"
"Dec 27, 2015","14.340","14.340","14.360","14.320","-","-0.20%"
"Dec 24, 2015","14.369","14.365","14.365","14.365","0.00K","0.64%"
"Dec 23, 2015","14.277","14.300","14.300","14.240","0.07K","-0.17%"
"Dec 22, 2015","14.302","14.225","14.380","14.225","0.04K","0.01%"
"Dec 21, 2015","14.301","14.105","14.300","14.105","0.02K","1.71%"
"Dec 20, 2015","14.060","14.100","14.105","14.040","-","-0.14%"
"Dec 18, 2015","14.080","13.820","14.160","13.820","0.02K","2.90%"
"Dec 17, 2015","13.683","13.885","13.885","13.695","0.15K","-3.76%"
"Dec 16, 2015","14.218","13.760","14.235","13.760","0.02K","3.48%"
"Dec 15, 2015","13.740","13.635","13.635","13.635","0.00K","0.54%"
"Dec 14, 2015","13.666","13.875","13.925","13.690","0.09K","-1.97%"
"Dec 13, 2015","13.940","13.900","13.970","13.890","-","0.58%"
"Dec 11, 2015","13.859","14.025","14.025","13.860","0.02K","-1.60%"
"Dec 10, 2015","14.085","14.110","14.115","14.080","0.01K","-0.56%"
"Dec 09, 2015","14.164","14.140","14.265","14.110","0.04K","0.52%"
"Dec 08, 2015","14.091","14.195","14.250","14.130","0.07K","-1.51%"
"Dec 07, 2015","14.307","14.480","14.605","14.320","0.06K","-1.13%"
"Dec 06, 2015","14.470","14.530","14.565","14.450","-","-0.24%"
"Dec 04, 2015","14.505","14.050","14.555","14.050","0.09K","3.22%"
"Dec 03, 2015","14.053","13.855","14.095","13.770","0.50K","0.53%"
"Dec 02, 2015","13.979","14.125","14.140","13.890","0.21K","-0.54%"
"Dec 01, 2015","14.055","14.040","14.215","14.040","0.28K","0.04%"
"Nov 30, 2015","14.050","14.020","14.155","13.955","1.62K","0.11%"
"Nov 29, 2015","14.035","14.020","14.035","14.020","-","0.19%"
"Nov 27, 2015","14.008","14.160","14.350","13.905","17.23K","-1.56%"
"Nov 26, 2015","14.230","14.150","14.345","14.105","-","0.44%"
"Nov 25, 2015","14.168","14.168","14.168","14.168","0.00K","-0.01%"
"Nov 24, 2015","14.169","14.275","14.280","14.275","0.01K","0.90%"
"Nov 23, 2015","14.042","14.140","14.145","14.140","0.00K","-0.59%"
"Nov 22, 2015","14.125","14.145","14.145","14.075","-","0.13%"
"Nov 20, 2015","14.106","14.106","14.106","14.106","0.00K","-0.95%"
"Nov 19, 2015","14.242","14.242","14.242","14.242","0.03K","1.15%"
"Nov 18, 2015","14.080","14.020","14.100","14.020","0.01K","-0.64%"
"Nov 17, 2015","14.170","14.135","14.135","14.135","0.00K","-0.36%"
"Nov 16, 2015","14.221","14.450","14.455","14.185","0.00K","-1.00%"
"Nov 15, 2015","14.365","14.330","14.365","14.305","-","1.14%"
"Nov 13, 2015","14.203","14.203","14.203","14.203","39.52K","-0.15%"
"Nov 12, 2015","14.224","14.450","14.450","14.250","0.02K","-0.27%"
"Nov 11, 2015","14.262","14.310","14.310","14.310","0.01K","-0.65%"
"Nov 10, 2015","14.356","14.356","14.356","14.356","0.00K","-0.43%"
"Nov 09, 2015","14.418","14.418","14.418","14.418","50.39K","-1.99%"
"Nov 08, 2015","14.710","14.740","14.745","14.700","-","0.10%"
"Nov 06, 2015","14.696","15.035","15.045","15.005","0.01K","-1.95%"
"Nov 05, 2015","14.988","14.988","14.988","14.988","42.80K","-0.50%"
"Nov 04, 2015","15.063","15.200","15.200","15.200","0.00K","-1.19%"
"Nov 03, 2015","15.244","15.385","15.385","15.385","0.00K","-1.10%"
"Nov 02, 2015","15.413","15.413","15.413","15.413","0.00K","-0.59%"
"Nov 01, 2015","15.505","15.535","15.545","15.465","-","-0.39%"
"Oct 30, 2015","15.566","15.575","15.575","15.530","0.02K","0.14%"
"Oct 29, 2015","15.544","15.875","15.975","15.875","0.03K","-4.57%"
"Oct 28, 2015","16.288","16.060","16.250","16.060","0.02K","2.71%"
"Oct 27, 2015","15.858","15.830","15.845","15.830","0.01K","-0.26%"
"Oct 26, 2015","15.900","15.900","15.900","15.900","0.00K","0.38%"
"Oct 25, 2015","15.840","15.810","15.865","15.795","-","0.14%"
"Oct 23, 2015","15.818","15.860","15.860","15.860","0.01K","-0.03%"
"Oct 22, 2015","15.823","15.823","15.823","15.823","33.50K","0.81%"
"Oct 21, 2015","15.696","15.696","15.696","15.696","0.01K","-1.31%"
"Oct 20, 2015","15.905","15.890","15.890","15.890","0.01K","0.48%"
"Oct 19, 2015","15.829","15.820","15.820","15.820","0.00K","-1.16%"
"Oct 18, 2015","16.015","16.030","16.040","15.985","-","-0.54%"
"Oct 16, 2015","16.102","16.102","16.102","16.102","0.01K","-0.31%"
"Oct 15, 2015","16.152","16.135","16.135","16.000","0.02K","0.31%"
"Oct 14, 2015","16.102","16.010","16.105","15.980","0.02K","1.29%"
"Oct 13, 2015","15.897","15.710","15.860","15.700","0.02K","0.26%"
"Oct 12, 2015","15.855","15.855","15.855","15.855","0.01K","0.41%"
"Oct 11, 2015","15.790","15.820","15.820","15.775","-","-0.12%"
"Oct 09, 2015","15.809","15.815","15.815","15.815","0.00K","0.31%"
"Oct 08, 2015","15.760","15.610","15.700","15.610","0.01K","-2.04%"
"Oct 07, 2015","16.088","15.850","15.970","15.850","0.01K","0.68%"
"Oct 06, 2015","15.979","15.590","15.985","15.590","0.04K","1.76%"
"Oct 05, 2015","15.702","15.140","15.680","15.140","0.01K","3.17%"
"Oct 04, 2015","15.220","15.235","15.350","15.220","-","-0.24%"
"Oct 02, 2015","15.257","14.410","15.100","14.410","0.00K","5.18%"
"Oct 01, 2015","14.506","14.515","14.515","14.465","0.02K","-0.05%"
"Sep 30, 2015","14.513","14.480","14.490","14.480","0.01K","-0.38%"
"Sep 29, 2015","14.569","14.630","14.640","14.595","0.02K","0.21%"
"Sep 28, 2015","14.538","14.615","14.620","14.615","0.05K","-3.75%"
"Sep 27, 2015","15.105","15.095","15.110","15.055","-","-0.01%"
"Sep 25, 2015","15.106","15.065","15.120","15.030","0.02K","-0.13%"
"Sep 24, 2015","15.125","14.745","15.110","14.745","0.19K","2.33%"
"Sep 23, 2015","14.780","14.740","14.840","14.740","0.01K","0.20%"
"Sep 22, 2015","14.750","14.770","14.790","14.760","0.04K","-3.06%"
"Sep 21, 2015","15.216","15.150","15.235","15.150","0.06K","0.40%"
"Sep 20, 2015","15.155","15.170","15.185","15.150","-","0.01%"
"Sep 18, 2015","15.154","15.265","15.265","15.265","0.00K","1.20%"
"Sep 17, 2015","14.975","14.905","15.205","14.850","0.03K","0.65%"
"Sep 16, 2015","14.878","14.510","14.900","14.510","0.03K","3.90%"
"Sep 15, 2015","14.319","14.375","14.375","14.265","0.02K","-0.26%"
"Sep 14, 2015","14.357","14.510","14.535","14.355","0.03K","-1.02%"
"Sep 13, 2015","14.505","14.585","14.590","14.500","-","0.10%"
"Sep 11, 2015","14.490","14.700","14.705","14.280","0.05K","-0.98%"
"Sep 10, 2015","14.634","14.575","14.815","14.565","0.16K","0.45%"
"Sep 09, 2015","14.568","14.790","14.865","14.565","0.09K","-1.23%"
"Sep 08, 2015","14.750","14.630","14.855","14.440","0.23K","1.62%"
"Sep 07, 2015","14.515","14.620","14.645","14.460","-","-0.72%"
"Sep 06, 2015","14.620","14.565","14.670","14.550","-","0.52%"
"Sep 04, 2015","14.544","14.670","14.810","14.500","0.12K","-1.07%"
"Sep 03, 2015","14.702","14.740","14.925","14.555","0.12K","0.28%"
"Sep 02, 2015","14.661","14.535","14.810","14.445","0.38K","0.33%"
"Sep 01, 2015","14.613","14.620","14.715","14.515","0.78K","0.25%"
"Aug 31, 2015","14.577","14.510","14.635","14.390","1.44K","0.32%"
"Aug 30, 2015","14.530","14.540","14.545","14.525","-","-0.03%"
"Aug 28, 2015","14.535","14.470","14.650","14.340","13.21K","0.79%"
"Aug 27, 2015","14.421","14.185","14.185","14.130","0.01K","2.68%"
"Aug 26, 2015","14.045","14.665","14.700","14.045","0.04K","-3.87%"
"Aug 25, 2015","14.610","14.650","14.655","14.650","0.01K","-1.03%"
"Aug 24, 2015","14.762","14.762","14.762","14.762","0.01K","-3.77%"
"Aug 23, 2015","15.340","15.320","15.380","15.275","-","0.25%"
"Aug 21, 2015","15.301","15.301","15.301","15.301","17.64K","-1.39%"
"Aug 20, 2015","15.517","15.465","15.505","15.465","0.25K","2.25%"
"Aug 19, 2015","15.176","15.176","15.176","15.176","13.46K","2.63%"
"Aug 18, 2015","14.787","14.787","14.787","14.787","11.21K","-3.32%"
"Aug 17, 2015","15.295","15.295","15.295","15.295","6.79K","0.63%"
"Aug 16, 2015","15.200","15.215","15.245","15.195","-","-0.07%"
"Aug 14, 2015","15.210","15.175","15.175","15.175","0.00K","-1.21%"
"Aug 13, 2015","15.396","15.396","15.396","15.396","11.73K","-0.50%"
"Aug 12, 2015","15.473","15.480","15.510","15.480","0.00K","1.26%"
